measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Guatemala,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,24.84811113,31.06246132,20.01406463
Deaths,Guatemala,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,21.32619674,26.58555041,16.97594736
Deaths,Guatemala,Male,Age-standardized,Hypertensive heart disease,Rate,2019,6.414616934,7.912002145,4.714703589
Deaths,Guatemala,Female,Age-standardized,Hypertensive heart disease,Rate,2019,8.485776587,13.84921665,6.429166507
Deaths,China,Male,Age-standardized,All causes,Rate,2019,844.7384468,986.3915578,717.0468028
Deaths,China,Female,Age-standardized,All causes,Rate,2019,482.0670599,565.1383986,408.4300274
Deaths,Germany,Male,Age-standardized,Ischemic heart disease,Rate,2019,107.2212392,113.438212,98.58428133
Deaths,Germany,Female,Age-standardized,Ischemic heart disease,Rate,2019,60.7619092,66.38361565,52.59719265
Deaths,Honduras,Male,Age-standardized,Hypertensive heart disease,Rate,2019,13.14981189,26.98709419,8.465674221
Deaths,Honduras,Female,Age-standardized,Hypertensive heart disease,Rate,2019,17.39513737,31.6773012,9.193499668
Deaths,Myanmar,Male,Age-standardized,Ischemic heart disease,Rate,2019,122.372132,142.0176,105.7364443
Deaths,Myanmar,Female,Age-standardized,Ischemic heart disease,Rate,2019,89.04018034,102.8478178,76.07852368
Deaths,Myanmar,Male,Age-standardized,Ischemic stroke,Rate,2019,100.3375431,119.7071617,81.00461558
Deaths,Myanmar,Female,Age-standardized,Ischemic stroke,Rate,2019,87.36937185,102.7791936,72.10256179
Deaths,Myanmar,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,125.9094274,151.3809608,103.9715959
Deaths,Myanmar,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,96.25893322,112.4852638,78.23893998
Deaths,Myanmar,Male,Age-standardized,Hypertensive heart disease,Rate,2019,24.35692695,34.55450441,12.71032202
Deaths,Myanmar,Female,Age-standardized,Hypertensive heart disease,Rate,2019,22.09993183,31.38101983,12.35129666
Deaths,Tokelau,Male,Age-standardized,Ischemic heart disease,Rate,2019,176.0451512,215.9407348,144.6417117
Deaths,Tokelau,Female,Age-standardized,Ischemic heart disease,Rate,2019,199.3320356,251.5171614,156.8954973
Deaths,Tokelau,Male,Age-standardized,Ischemic stroke,Rate,2019,32.26754519,40.10540192,26.21100246
Deaths,Tokelau,Female,Age-standardized,Ischemic stroke,Rate,2019,47.69256072,60.01770314,37.32254973
Deaths,Tokelau,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,58.72314107,72.22590565,46.66356298
Deaths,Tokelau,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,74.40137374,97.36214929,56.56751395
Deaths,Tokelau,Male,Age-standardized,Hypertensive heart disease,Rate,2019,18.41727366,27.54901377,9.054205957
Deaths,Tokelau,Female,Age-standardized,Hypertensive heart disease,Rate,2019,27.21171675,36.57414939,17.22643432
Deaths,Guyana,Male,Age-standardized,All causes,Rate,2019,1338.355514,1638.007855,1081.999926
Deaths,Guyana,Female,Age-standardized,All causes,Rate,2019,941.2012204,1144.198919,768.0957854
Deaths,Sudan,Male,Age-standardized,All causes,Rate,2019,1021.167493,1195.665668,881.3271541
Deaths,Sudan,Female,Age-standardized,All causes,Rate,2019,839.1620786,964.1862313,755.5443541
Deaths,Republic of Korea,Male,Age-standardized,All causes,Rate,2019,511.6895356,529.3725464,494.8172645
Deaths,Republic of Korea,Female,Age-standardized,All causes,Rate,2019,299.6157596,309.5623305,290.1450267
Deaths,Democratic People's Republic of Korea,Male,Age-standardized,All causes,Rate,2019,1056.579719,1159.78027,957.0297079
Deaths,Democratic People's Republic of Korea,Female,Age-standardized,All causes,Rate,2019,668.9805098,802.765046,585.3801145
Deaths,China,Male,Age-standardized,Ischemic heart disease,Rate,2019,151.5830686,176.8054205,127.1679176
Deaths,China,Female,Age-standardized,Ischemic heart disease,Rate,2019,93.03054791,110.354104,75.42111623
Deaths,Kazakhstan,Male,Age-standardized,All causes,Rate,2019,1215.748032,1345.227971,1094.461472
Deaths,Kazakhstan,Female,Age-standardized,All causes,Rate,2019,720.6184541,793.1456487,653.4481756
Deaths,Timor-Leste,Male,Age-standardized,Ischemic heart disease,Rate,2019,176.0997956,228.3374543,120.961519
Deaths,Timor-Leste,Female,Age-standardized,Ischemic heart disease,Rate,2019,137.8224413,167.0899469,109.2553844
Deaths,Timor-Leste,Male,Age-standardized,Ischemic stroke,Rate,2019,77.68263637,129.1629618,47.51010563
Deaths,Timor-Leste,Female,Age-standardized,Ischemic stroke,Rate,2019,67.89485053,82.53218365,55.13097702
Deaths,Timor-Leste,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,87.5956072,133.2504848,58.01325492
Deaths,Timor-Leste,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,88.77182701,109.2533864,69.2005192
Deaths,Timor-Leste,Male,Age-standardized,Hypertensive heart disease,Rate,2019,26.25986306,45.22034696,12.14972197
Deaths,Timor-Leste,Female,Age-standardized,Hypertensive heart disease,Rate,2019,31.16225433,46.34016559,19.32827763
Deaths,Bangladesh,Male,Age-standardized,Ischemic heart disease,Rate,2019,128.3571359,159.5932955,97.45370684
Deaths,Bangladesh,Female,Age-standardized,Ischemic heart disease,Rate,2019,93.19797174,115.1449607,70.71868238
Deaths,Bangladesh,Male,Age-standardized,Ischemic stroke,Rate,2019,63.14440322,86.07220508,43.71398994
Deaths,Bangladesh,Female,Age-standardized,Ischemic stroke,Rate,2019,56.60048479,72.79488932,40.84163217
Deaths,Bangladesh,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,69.13740015,89.40456612,45.75153281
Deaths,Bangladesh,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,68.16136671,87.63755396,48.99429565
Deaths,Taiwan (Province of China),Male,Age-standardized,Ischemic heart disease,Rate,2009,60.20226785,63.20578231,55.95287923
Deaths,Taiwan (Province of China),Female,Age-standardized,Ischemic heart disease,Rate,2009,34.82436438,37.84077911,29.9992521
Deaths,Taiwan (Province of China),Male,Age-standardized,Ischemic stroke,Rate,2009,20.59990397,22.42995838,18.58697144
Deaths,Taiwan (Province of China),Female,Age-standardized,Ischemic stroke,Rate,2009,17.6779111,19.77317853,15.024653
Deaths,Andorra,Male,Age-standardized,All causes,Rate,2009,557.0866692,651.6769036,477.1085869
Deaths,Andorra,Female,Age-standardized,All causes,Rate,2009,310.3325468,393.8685911,256.7485224
Deaths,Czechia,Male,Age-standardized,Hypertensive heart disease,Rate,2019,7.474384181,9.254992175,5.267098993
Deaths,Czechia,Female,Age-standardized,Hypertensive heart disease,Rate,2019,6.596972615,8.28952375,4.32794135
Deaths,Republic of Korea,Male,Age-standardized,Ischemic heart disease,Rate,2019,41.41306841,47.91562779,35.91962493
Deaths,Republic of Korea,Female,Age-standardized,Ischemic heart disease,Rate,2019,29.10638025,34.39170952,23.50297624
Deaths,Republic of Korea,Male,Age-standardized,Ischemic stroke,Rate,2019,33.65436862,42.41595797,28.69248719
Deaths,Republic of Korea,Female,Age-standardized,Ischemic stroke,Rate,2019,24.00486361,28.55063388,19.14328016
Deaths,Republic of Korea,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,16.07726929,20.62957659,13.94259114
Deaths,Republic of Korea,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,9.892583182,11.88906835,8.162540856
Deaths,North Macedonia,Male,Age-standardized,All causes,Rate,2019,1045.468194,1238.898686,877.6680714
Deaths,North Macedonia,Female,Age-standardized,All causes,Rate,2019,820.7146634,963.9428855,696.5464724
Deaths,Afghanistan,Male,Age-standardized,Hypertensive heart disease,Rate,2019,60.47463597,92.91186757,17.7371248
Deaths,Afghanistan,Female,Age-standardized,Hypertensive heart disease,Rate,2019,82.85055646,131.9272178,29.09638718
Deaths,Lao People's Democratic Republic,Male,Age-standardized,All causes,Rate,2009,1447.510651,1610.906702,1270.141541
Deaths,Lao People's Democratic Republic,Female,Age-standardized,All causes,Rate,2009,1079.845805,1200.020156,955.6240241
Deaths,Benin,Male,Age-standardized,Ischemic stroke,Rate,2009,43.22739251,55.56126806,32.38816594
Deaths,Benin,Female,Age-standardized,Ischemic stroke,Rate,2009,42.53559246,52.89639288,33.66961147
Deaths,Benin,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,93.33565479,116.5743534,72.62880636
Deaths,Benin,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,75.06474914,93.55509156,58.87677683
Deaths,Benin,Male,Age-standardized,Hypertensive heart disease,Rate,2009,16.85105098,29.02682256,8.338680358
Deaths,Benin,Female,Age-standardized,Hypertensive heart disease,Rate,2009,28.73693441,39.48101402,15.23691177
Deaths,Iraq,Male,Age-standardized,Ischemic heart disease,Rate,2019,304.6123931,349.6404171,249.1953144
Deaths,Iraq,Female,Age-standardized,Ischemic heart disease,Rate,2019,209.485926,245.3973977,176.4078966
Deaths,Iraq,Male,Age-standardized,Ischemic stroke,Rate,2019,108.4554082,123.9663881,88.59605424
Deaths,Iraq,Female,Age-standardized,Ischemic stroke,Rate,2019,93.76423115,109.5164893,77.83123932
Deaths,Iraq,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,45.71796775,55.99669647,35.83567483
Deaths,Iraq,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,34.34878785,41.87080329,27.29027018
Deaths,Iraq,Male,Age-standardized,Hypertensive heart disease,Rate,2019,17.63452318,21.4789302,12.7435139
Deaths,Iraq,Female,Age-standardized,Hypertensive heart disease,Rate,2019,19.42990383,24.47673073,14.48355061
Deaths,Marshall Islands,Male,Age-standardized,Ischemic heart disease,Rate,2009,326.8739203,397.0381311,262.4233345
Deaths,Marshall Islands,Female,Age-standardized,Ischemic heart disease,Rate,2009,247.3650066,336.7931007,182.4018713
Deaths,Marshall Islands,Male,Age-standardized,Ischemic stroke,Rate,2009,51.3704692,74.83028163,37.07012709
Deaths,Marshall Islands,Female,Age-standardized,Ischemic stroke,Rate,2009,55.90813439,74.89446157,41.01236083
Deaths,Marshall Islands,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,143.6001533,182.5529082,107.5872925
Deaths,Marshall Islands,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,114.9076606,146.9083817,86.14044248
Deaths,Marshall Islands,Male,Age-standardized,Hypertensive heart disease,Rate,2009,39.28042022,52.78966996,21.99761346
Deaths,Marshall Islands,Female,Age-standardized,Hypertensive heart disease,Rate,2009,49.2474584,76.31593169,27.61398285
Deaths,Sri Lanka,Male,Age-standardized,Ischemic heart disease,Rate,2019,138.6047112,176.6789662,104.6691906
Deaths,Sri Lanka,Female,Age-standardized,Ischemic heart disease,Rate,2019,86.16991234,112.6596948,62.8625117
Deaths,Sri Lanka,Male,Age-standardized,Ischemic stroke,Rate,2019,52.18220267,67.60293177,38.52579433
Deaths,Sri Lanka,Female,Age-standardized,Ischemic stroke,Rate,2019,41.26811682,53.43856607,30.60407947
Deaths,Sri Lanka,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,21.86379392,29.27506207,15.51775531
Deaths,Sri Lanka,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,13.4566122,18.19885571,9.57359576
Deaths,Sri Lanka,Male,Age-standardized,Hypertensive heart disease,Rate,2019,17.23204338,24.61707254,11.19890133
Deaths,Sri Lanka,Female,Age-standardized,Hypertensive heart disease,Rate,2019,15.69244456,21.4447206,10.36318609
Deaths,Uzbekistan,Male,Age-standardized,All causes,Rate,2009,1814.951975,1874.086595,1759.377673
Deaths,Uzbekistan,Female,Age-standardized,All causes,Rate,2009,1399.207384,1435.772434,1363.074663
Deaths,Bhutan,Male,Age-standardized,All causes,Rate,2019,868.2492881,1023.274735,719.8596402
Deaths,Bhutan,Female,Age-standardized,All causes,Rate,2019,765.1795145,857.808794,653.106508
Deaths,Germany,Male,Age-standardized,Ischemic stroke,Rate,2019,22.8825486,25.45386418,20.05222241
Deaths,Germany,Female,Age-standardized,Ischemic stroke,Rate,2019,19.9170801,22.20272493,16.8930985
Deaths,Germany,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,8.677582298,9.698300391,7.645879547
Deaths,Germany,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,5.988210411,6.719603384,5.08970364
Deaths,Germany,Male,Age-standardized,Hypertensive heart disease,Rate,2019,11.95370792,14.79862251,9.476502906
Deaths,Germany,Female,Age-standardized,Hypertensive heart disease,Rate,2019,15.06324845,17.73431247,10.31865987
Deaths,Bhutan,Male,Age-standardized,Ischemic heart disease,Rate,2019,158.345484,203.5245015,120.914659
Deaths,Bhutan,Female,Age-standardized,Ischemic heart disease,Rate,2019,109.9188864,133.7612765,84.17511528
Deaths,Bhutan,Male,Age-standardized,Ischemic stroke,Rate,2019,35.22400413,46.99669518,25.45150013
Deaths,Bhutan,Female,Age-standardized,Ischemic stroke,Rate,2019,32.710789,42.70644694,22.55326849
Deaths,Bhutan,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,31.44114377,44.28906175,21.20852029
Deaths,Bhutan,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,29.46889086,37.84544055,20.53231927
Deaths,Bhutan,Male,Age-standardized,Hypertensive heart disease,Rate,2019,12.41513991,18.19614579,8.27654544
Deaths,Bhutan,Female,Age-standardized,Hypertensive heart disease,Rate,2019,17.89842146,24.27547473,12.07971115
Deaths,Italy,Male,Age-standardized,Ischemic heart disease,Rate,2009,90.61570506,97.32439188,82.48240399
Deaths,Italy,Female,Age-standardized,Ischemic heart disease,Rate,2009,49.62742796,55.201021,41.32457766
Deaths,Italy,Male,Age-standardized,Ischemic stroke,Rate,2009,29.45825443,32.1377203,25.78995868
Deaths,Italy,Female,Age-standardized,Ischemic stroke,Rate,2009,25.62395975,28.92504313,20.85106074
Deaths,Italy,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,15.891962,16.83942882,14.64328641
Deaths,Italy,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,10.24655469,11.09242209,8.863018215
Deaths,Italy,Male,Age-standardized,Hypertensive heart disease,Rate,2009,13.58408101,15.03969386,6.914127052
Deaths,Italy,Female,Age-standardized,Hypertensive heart disease,Rate,2009,14.52292668,16.42614033,7.823274447
Deaths,Uruguay,Male,Age-standardized,Ischemic heart disease,Rate,2019,93.30800537,98.64191981,86.55620491
Deaths,Uruguay,Female,Age-standardized,Ischemic heart disease,Rate,2019,47.31343425,51.50117992,41.56698024
Deaths,Haiti,Male,Age-standardized,All causes,Rate,2019,1313.222011,1611.132856,1073.712638
Deaths,Haiti,Female,Age-standardized,All causes,Rate,2019,1223.455826,1504.970096,1016.201481
Deaths,North Macedonia,Male,Age-standardized,Ischemic heart disease,Rate,2019,243.6496089,287.0677226,202.2874273
Deaths,North Macedonia,Female,Age-standardized,Ischemic heart disease,Rate,2019,179.4403926,212.058209,149.9026429
Deaths,North Macedonia,Male,Age-standardized,Ischemic stroke,Rate,2019,202.1887951,238.9519798,168.534733
Deaths,North Macedonia,Female,Age-standardized,Ischemic stroke,Rate,2019,206.9801688,242.4600003,171.5959776
Deaths,North Macedonia,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,60.01142222,74.03425572,47.42137051
Deaths,North Macedonia,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,53.43302385,64.32338285,42.96936799
Deaths,North Macedonia,Male,Age-standardized,Hypertensive heart disease,Rate,2019,39.01589962,48.73385488,25.07329006
Deaths,North Macedonia,Female,Age-standardized,Hypertensive heart disease,Rate,2019,47.37757044,58.44906322,36.38090312
Deaths,Japan,Male,Age-standardized,Ischemic heart disease,Rate,2019,41.03010646,43.6070429,36.66381223
Deaths,Japan,Female,Age-standardized,Ischemic heart disease,Rate,2019,20.42183639,23.24980972,15.66241817
Deaths,Uruguay,Male,Age-standardized,Ischemic stroke,Rate,2019,37.42281453,41.47465221,33.33024533
Deaths,Uruguay,Female,Age-standardized,Ischemic stroke,Rate,2019,33.55340621,37.2747194,28.24603318
Deaths,Uruguay,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,16.65543312,18.77326877,14.77914275
Deaths,Uruguay,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,11.7027036,12.79062896,10.47672731
Deaths,Uruguay,Male,Age-standardized,Hypertensive heart disease,Rate,2019,9.371048262,10.81335015,5.855442738
Deaths,Uruguay,Female,Age-standardized,Hypertensive heart disease,Rate,2019,9.292784373,10.99981447,6.307208339
Deaths,Suriname,Male,Age-standardized,Hypertensive heart disease,Rate,2009,20.47864756,24.31591144,17.57817239
Deaths,Suriname,Female,Age-standardized,Hypertensive heart disease,Rate,2009,22.65034047,26.37858788,19.27570839
Deaths,Hungary,Male,Age-standardized,All causes,Rate,2019,861.9548869,1012.493631,732.3302643
Deaths,Hungary,Female,Age-standardized,All causes,Rate,2019,526.0894195,617.7748927,447.8824187
Deaths,Djibouti,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,58.28550259,78.49909468,40.10308999
Deaths,Djibouti,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,48.21580652,65.72739676,35.84445878
Deaths,Djibouti,Male,Age-standardized,Hypertensive heart disease,Rate,2019,27.01594768,49.30378579,13.41750263
Deaths,Djibouti,Female,Age-standardized,Hypertensive heart disease,Rate,2019,45.36650216,68.36282609,27.11254777
Deaths,Lesotho,Male,Age-standardized,All causes,Rate,2019,2757.309465,3144.100721,2420.649224
Deaths,Lesotho,Female,Age-standardized,All causes,Rate,2019,1860.54754,2243.774736,1474.613987
Deaths,Bangladesh,Male,Age-standardized,All causes,Rate,2019,771.0060312,906.108747,650.4256048
Deaths,Bangladesh,Female,Age-standardized,All causes,Rate,2019,654.3739986,765.4627622,556.8720383
Deaths,Bangladesh,Male,Age-standardized,Hypertensive heart disease,Rate,2019,14.02431052,26.96748697,6.524245252
Deaths,Bangladesh,Female,Age-standardized,Hypertensive heart disease,Rate,2019,18.02804644,25.57365888,11.71421573
Deaths,Guyana,Male,Age-standardized,Ischemic heart disease,Rate,2019,227.7527024,279.7621285,182.1589058
Deaths,Guyana,Female,Age-standardized,Ischemic heart disease,Rate,2019,160.5865318,195.1080985,130.992791
Deaths,Guyana,Male,Age-standardized,Ischemic stroke,Rate,2019,81.54922027,102.1502886,64.64574635
Deaths,Guyana,Female,Age-standardized,Ischemic stroke,Rate,2019,77.10305856,93.98578709,61.44349553
Deaths,Guyana,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,76.43890356,96.61295669,58.70525595
Deaths,Guyana,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,61.04525271,76.1144167,47.95318588
Deaths,Guyana,Male,Age-standardized,Hypertensive heart disease,Rate,2019,59.36013392,75.91251952,45.27448002
